OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.501	0.505333	0.515333	0.733333	0
0.501	0.505	0.517667	0.736667	0
0.501333	0.506	0.522333	0.749333	0
0.501333	0.506667	0.523	0.751333	0
0.502333	0.508	0.526	0.756	0
0.501333	0.503	0.514333	0.714667	0
0.500333	0.503667	0.521	0.728667	0
0.502667	0.506	0.513	0.731	0
0.501333	0.504667	0.512333	0.724667	0
0.501667	0.507	0.528667	0.755333	0
0.501333	0.504667	0.521	0.746333	0
0.500667	0.506	0.514333	0.728333	0
0.502	0.505	0.519	0.742	0
0.501667	0.505333	0.518667	0.742667	0
0.500667	0.504333	0.518333	0.732	1
0.502	0.507333	0.526333	0.755667	0
0.501333	0.508333	0.526333	0.754667	0
0.501	0.506	0.522333	0.748333	0
0.502333	0.505	0.525	0.750333	0
0.500667	0.506	0.526	0.749	0
0.501333	0.503333	0.513333	0.713	0
0.501333	0.503667	0.522667	0.746667	0
0.501	0.504333	0.522333	0.746667	0
0.501667	0.504667	0.523	0.749	0
0.501333	0.502667	0.508	0.705	0
0.501667	0.503	0.524	0.736	0
0.501667	0.505667	0.519667	0.744667	0
0.501333	0.504667	0.523333	0.748667	0
0.501333	0.506667	0.526667	0.752	0
0.501667	0.506333	0.528	0.753333	0
0.500667	0.506	0.520333	0.74	0
0.501	0.503	0.520333	0.727333	0
0.502333	0.505667	0.512333	0.729	0
0.501667	0.507333	0.528333	0.754667	0
0.502	0.506667	0.527667	0.755	0
0.502	0.506	0.524667	0.752333	0
0.503333	0.505333	0.519333	0.743	0
0.501	0.505	0.516667	0.731667	0
0.501333	0.504667	0.515333	0.732	0
0.500667	0.506	0.515667	0.732667	0
0.501667	0.503	0.523	0.733667	0
0.500667	0.505333	0.517667	0.734	0
0.501	0.503	0.508667	0.705667	0
0.501667	0.504333	0.520667	0.744333	0
0.502	0.508	0.526	0.755	0
0.501333	0.503333	0.514	0.713667	0
0.501	0.503333	0.515333	0.714333	0
0.501	0.503	0.519667	0.726667	0
0.500667	0.503	0.521	0.728333	0
0.503333	0.505667	0.513333	0.730667	0
0.502667	0.506333	0.513667	0.731333	0
0.503	0.505333	0.513667	0.730333	0
0.501333	0.504	0.513333	0.723	0
0.501333	0.505	0.520333	0.744333	0
0.501333	0.505667	0.52	0.745667	0
0.501	0.504667	0.521333	0.745333	0
0.501	0.504333	0.515333	0.727333	0
0.502333	0.504333	0.518333	0.741333	0
0.502	0.505	0.519333	0.742333	0
0.501333	0.504667	0.518667	0.735333	0
0.500667	0.507	0.523333	0.748333	0
0.501	0.503	0.510333	0.707	0
0.501333	0.505	0.524667	0.749667	0
0.501	0.503667	0.513333	0.717667	0
0.501333	0.503667	0.513667	0.719667	0
0.501333	0.502667	0.513	0.711	0
0.501333	0.503	0.513667	0.712333	0
0.502	0.504333	0.521	0.745333	0
0.501667	0.505	0.520667	0.745333	0
0.501	0.504	0.522	0.746333	0
0.501667	0.505333	0.522	0.748667	0
0.501667	0.504667	0.522333	0.748333	0
0.502	0.503333	0.522333	0.735	0
0.501333	0.503333	0.514667	0.715333	0
0.501	0.505667	0.525	0.749667	0
0.502	0.508	0.520667	0.747	0
0.501667	0.507667	0.519	0.745	0
0.502	0.506333	0.519	0.743333	0
0.501333	0.506	0.518667	0.743	0
0.501	0.505333	0.517333	0.734	0
0.503	0.504667	0.52	0.742333	0
0.502	0.504667	0.522667	0.749	0
0.502333	0.505	0.523	0.749667	0
0.502667	0.506	0.523333	0.75	0
0.501	0.506667	0.522667	0.750667	0
0.501333	0.505333	0.518667	0.739667	0
0.501333	0.504333	0.519	0.739333	0
0.501333	0.507667	0.526	0.753667	0
0.502	0.506333	0.525667	0.753667	0
0.502	0.507	0.525	0.753667	0
0.501667	0.506333	0.526667	0.752	0
0.501333	0.506	0.526	0.751333	0
0.501	0.506333	0.527333	0.751667	0
0.501667	0.505667	0.529	0.752	0
0.501333	0.503	0.521	0.729	0
0.501333	0.503333	0.519667	0.727	0
0.501	0.503333	0.52	0.727667	0
0.501333	0.507	0.528	0.754	0
0.502	0.504667	0.517333	0.735333	0
0.500667	0.505333	0.516667	0.731	0
