OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.500667	0.505667	0.52	0.75	0
0.501	0.504667	0.514333	0.739333	0
0.501	0.504333	0.510667	0.729	0
0.501333	0.504	0.513	0.732333	0
0.502	0.505	0.519	0.743333	0
0.501	0.505	0.522333	0.745667	0
0.502	0.506667	0.522	0.760333	0
0.501333	0.506	0.519333	0.747667	0
0.502	0.507667	0.522333	0.762	0
0.500333	0.506	0.520333	0.748	0
0.502	0.503	0.509	0.725333	0
0.502333	0.505333	0.519	0.744333	0
0.503333	0.508	0.528667	0.764333	0
0.501	0.503667	0.519333	0.738667	0
0.502667	0.506667	0.526333	0.763333	0
0.502333	0.504	0.510333	0.729	0
0.502	0.510333	0.518333	0.749	0
0.501	0.506	0.519333	0.746667	0
0.501	0.503333	0.511333	0.731667	0
0.501	0.503667	0.509667	0.725667	0
0.500667	0.507333	0.523333	0.759667	0
0.501667	0.506	0.515333	0.743	0
0.501667	0.504667	0.515	0.74	0
0.501	0.504333	0.515	0.738333	0
0.501667	0.504667	0.513	0.732667	0
0.502333	0.504333	0.512667	0.732333	0
0.502	0.504333	0.521333	0.745	0
0.501	0.504333	0.523	0.745667	0
0.500667	0.503333	0.512333	0.731667	0
0.501333	0.505	0.520333	0.755667	0
0.502	0.504667	0.512	0.732333	0
0.501	0.506	0.522667	0.754	0
0.501667	0.506	0.524333	0.759667	0
0.501333	0.502667	0.512	0.729	0
0.501333	0.505	0.516	0.741667	0
0.501667	0.508	0.523	0.761	0
0.501	0.504333	0.51	0.727667	0
0.501667	0.505667	0.525	0.761	0
0.501667	0.503	0.508667	0.723667	0
0.500667	0.504667	0.51	0.727	0
0.502	0.506333	0.526	0.761333	0
0.501333	0.503667	0.508	0.723667	0
0.501	0.505667	0.520333	0.750333	0
0.501333	0.504333	0.512667	0.732	0
0.501667	0.504333	0.512333	0.732	0
0.501667	0.504667	0.519	0.742	0
0.501667	0.504333	0.523	0.746667	0
0.501	0.504333	0.521667	0.744667	0
0.503	0.510667	0.525667	0.763	0
0.501333	0.506667	0.518667	0.747	0
0.501333	0.506	0.519	0.746333	0
0.501333	0.505	0.519667	0.751667	0
0.501	0.505	0.523667	0.758	0
0.500667	0.506333	0.523667	0.757667	0
0.501	0.505	0.523	0.757333	0
0.502	0.508667	0.518	0.746333	0
0.501	0.505333	0.516	0.743	0
0.501333	0.503	0.510667	0.725667	0
0.501	0.504333	0.509667	0.726667	0
0.502	0.503667	0.509	0.725667	0
0.502333	0.505	0.519	0.744	0
0.503667	0.507667	0.528667	0.764333	0
0.500667	0.504667	0.519667	0.738	0
0.501	0.509	0.521667	0.757	0
0.502667	0.506667	0.525333	0.761333	0
0.502667	0.507	0.525667	0.761667	0
0.502333	0.507	0.526	0.762667	0
0.501667	0.505333	0.513667	0.738333	0
0.502	0.504667	0.509667	0.728333	0
0.500667	0.507	0.519	0.745333	0
0.501667	0.504	0.510667	0.73	0
0.501333	0.503667	0.511	0.731333	0
0.500667	0.507	0.524333	0.758667	0
0.501	0.507667	0.522667	0.758333	0
0.501	0.508667	0.524	0.760333	0
0.501333	0.507333	0.522	0.757	0
0.502	0.506333	0.515667	0.743333	0
0.502	0.504	0.514667	0.74	0
0.500667	0.504333	0.514667	0.737333	0
0.501	0.503667	0.508667	0.724	0
0.501667	0.503667	0.513667	0.732	0
0.501667	0.504	0.521	0.744333	0
0.502	0.504333	0.520667	0.743667	0
0.501667	0.506	0.519667	0.755	0
0.500667	0.506667	0.522	0.752333	0
0.502	0.506	0.524667	0.76	0
0.501333	0.503	0.511333	0.729333	0
0.501	0.505333	0.511667	0.735	0
0.502333	0.507333	0.522	0.761333	0
0.502	0.508	0.521667	0.761	0
0.502333	0.507	0.522667	0.761333	0
0.500333	0.506667	0.523333	0.757	0
0.501333	0.504	0.523	0.744333	0
0.501667	0.504	0.524	0.746667	0
0.501	0.503667	0.517667	0.732	1
0.501333	0.508	0.521667	0.759	0
0.501333	0.507667	0.522	0.760333	0
0.501	0.504	0.510667	0.727	0
0.501667	0.506333	0.524333	0.761	0
0.501333	0.506333	0.514667	0.742333	0
