OneWayAcc	TwoWayAcc	FiveWayAcc	ChiMaxs	ChiSums	Best
0.512667	0.517667	0.657667	2.38690920829224	8.7829280799063	0
0.509667	0.517333	0.646	1.91959344523762	8.2741689482725	0
0.511333	0.517667	0.646667	1.77262083289452	7.48434348978943	0
0.509667	0.516	0.647333	2.05838896643981	9.19588593790292	0
0.512667	0.520667	0.655667	1.76784233978467	6.76881882797678	0
0.510333	0.517	0.659333	2.68812089328235	11.0615145380301	0
0.512667	0.518333	0.648667	1.59517547432907	6.61471839305981	0
0.509667	0.514333	0.677	4.92713620211407	16.6976787401009	0
0.509333	0.513333	0.68	4.48204654696733	17.3160729266640	0
0.510333	0.518667	0.653333	2.37059189168943	10.1423386293991	0
0.512333	0.518667	0.654333	1.75724491970077	7.55204477853767	0
0.511333	0.515667	0.645333	2.23865379083831	7.5062188204508	0
0.513	0.518	0.658333	2.38343748457259	8.66164640124544	0
0.512333	0.518667	0.659	2.5474186640414	9.07309134048753	0
0.512667	0.518	0.658	2.23152794994137	8.76448302690686	0
0.511	0.518667	0.65	1.91959344523762	7.88002743201555	0
0.511333	0.518333	0.647667	1.79820724449935	7.49456122760083	0
0.511333	0.520333	0.654333	1.91517958162099	7.93368355708041	0
0.511333	0.520333	0.655	2.06314916783005	8.06366755941429	0
0.511667	0.521	0.656667	1.91959344523762	7.66280861012198	0
0.511667	0.520667	0.655667	1.91517958162099	7.68004672793321	0
0.510667	0.518333	0.655667	2.15188871796514	9.40444614711058	0
0.510333	0.515	0.646333	2.56261383373031	9.33858091378369	0
0.510333	0.514667	0.645	2.56261383373030	9.20338554559955	0
0.509667	0.516333	0.647667	2.20666982106335	9.2159442415338	0
0.51	0.515667	0.645667	2.35412292167768	9.25160303525103	0
0.513333	0.517	0.649667	2.19527026180127	7.55661384833779	0
0.513	0.520667	0.655667	1.50819885742491	6.61134969023596	0
0.512	0.515667	0.647667	2.08128419490475	8.07718138751783	0
0.512	0.515333	0.649	2.09047499308967	8.56213887197428	0
0.512333	0.515667	0.648333	2.08894189627257	8.17864235699103	0
0.511333	0.518667	0.649	1.88113173887083	7.64345931313164	0
0.512333	0.519333	0.657	2.01464499485863	8.01465589048092	0
0.511333	0.519333	0.658667	2.16786609496428	8.49524057520422	0
0.511667	0.519333	0.659	2.02199989000306	8.34399731734647	0
0.513333	0.520333	0.653333	1.77262083289452	6.59248914676628	0
0.513333	0.521	0.654	1.76784233978466	6.24818520179377	0
0.514	0.520667	0.653333	1.76784233978466	5.91397758967344	0
0.513333	0.520667	0.656667	1.91517958162099	7.10300292735884	0
0.512667	0.520333	0.657667	1.91517958162099	7.69674561481279	0
0.512667	0.521	0.658	1.80106068414748	7.5876205602789	0
0.512667	0.521	0.658333	1.79981204592537	7.99535079008166	0
0.512333	0.518333	0.649	1.77262083289452	6.82885563088977	0
0.512667	0.519333	0.650667	1.47058260346736	6.15340739398486	0
0.512	0.519333	0.649	1.63548375245172	6.8383449797604	0
0.511333	0.518	0.649	2.21178878607028	8.0408096450878	0
0.510333	0.518	0.649	2.38997441770334	8.66266144359308	0
0.510667	0.518333	0.649	2.55079179951865	8.29512178533492	0
0.506667	0.513	0.68	7.44440614065536	23.9936326624047	0
0.506667	0.512667	0.681333	7.45908440336552	24.1812098805198	1
0.506333	0.513	0.677	7.1690769292153	22.9786196487118	0
0.507	0.512667	0.676667	7.1690769292153	22.6989959229985	0
0.506	0.513667	0.675667	7.1690769292153	23.6823020946621	0
0.507333	0.513	0.677333	7.45209322493124	22.6103045672839	0
0.511667	0.520667	0.659333	2.05838896643981	8.57925176389614	0
0.511	0.520333	0.659667	2.21178878607028	8.59163111630371	0
