OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.501333	0.504667	0.516667	0.753333	0
0.501333	0.504333	0.519667	0.760667	0
0.501667	0.504333	0.514	0.742333	0
0.501667	0.505	0.515	0.748667	0
0.501667	0.503333	0.519667	0.759	0
0.501333	0.504333	0.523	0.766333	0
0.500667	0.503	0.520667	0.753667	0
0.501667	0.503333	0.51	0.728333	0
0.501333	0.503	0.509333	0.727	0
0.502333	0.505667	0.524333	0.772667	0
0.501	0.505333	0.524333	0.768667	0
0.502	0.503	0.508667	0.726667	0
0.501	0.504333	0.513	0.738667	0
0.502	0.504333	0.51	0.736	0
0.501	0.505	0.516667	0.752667	0
0.501	0.504333	0.516667	0.751333	0
0.501333	0.505	0.519333	0.759667	0
0.500667	0.505	0.513667	0.741	0
0.501667	0.505	0.514667	0.747333	0
0.501	0.504333	0.522	0.765333	0
0.501	0.504	0.518667	0.755667	0
0.501667	0.504333	0.518333	0.756	0
0.501	0.503667	0.523333	0.765333	0
0.501	0.506	0.522	0.765667	0
0.501	0.503	0.514	0.733333	0
0.501667	0.505333	0.517333	0.754333	0
0.500667	0.505667	0.524333	0.767333	0
0.501333	0.503667	0.522667	0.762	0
0.501333	0.504667	0.512667	0.737333	0
0.501333	0.503667	0.524	0.765667	0
0.501	0.502667	0.519333	0.751333	0
0.501667	0.506	0.524667	0.771667	0
0.501667	0.507	0.524	0.772333	0
0.502	0.506333	0.523667	0.771333	0
0.501667	0.505333	0.527667	0.773	0
0.501	0.504667	0.522333	0.765667	0
0.501	0.503	0.521	0.759667	0
0.501333	0.504	0.515	0.740333	0
0.501	0.506667	0.524	0.769333	0
0.501	0.507	0.526	0.770667	0
0.502333	0.504667	0.516	0.753	0
0.501667	0.504667	0.516333	0.754	0
0.501667	0.504667	0.516	0.752333	0
0.501333	0.505	0.517	0.753667	0
0.502	0.503333	0.517	0.751333	0
0.501333	0.503333	0.508667	0.728	0
0.501333	0.504667	0.515	0.748333	0
0.501333	0.505333	0.521667	0.764667	0
0.501333	0.502667	0.517333	0.75	0
0.501333	0.503333	0.517667	0.750333	1
0.502	0.504	0.519333	0.758333	0
0.501333	0.503667	0.518	0.755667	0
0.501333	0.503	0.510667	0.727667	0
0.501333	0.503	0.508667	0.725667	0
0.501333	0.503	0.509	0.726667	0
0.501	0.503333	0.509333	0.726	0
0.502333	0.505333	0.524667	0.773	0
0.500667	0.506333	0.522333	0.765667	0
0.501	0.506667	0.522667	0.766	0
0.501333	0.504	0.513	0.735667	0
0.501	0.504	0.509	0.726	0
0.501	0.504333	0.513333	0.739	0
0.501	0.503333	0.519	0.749667	0
0.500667	0.504333	0.516333	0.745333	0
0.501667	0.504333	0.510333	0.735333	0
0.501	0.506333	0.515667	0.751333	0
0.501333	0.506667	0.515	0.749667	0
0.501	0.506	0.515333	0.749	0
0.501	0.505333	0.517333	0.753667	0
0.501333	0.504667	0.516333	0.752333	0
0.501	0.505	0.516333	0.750667	0
0.501667	0.504667	0.519	0.758333	0
0.501	0.505	0.519	0.758	0
0.501	0.505667	0.514333	0.742333	0
0.500667	0.504333	0.518667	0.753667	0
0.502	0.504333	0.515	0.746	0
0.501333	0.504667	0.522	0.766	0
0.500667	0.505	0.522333	0.764	0
0.501	0.504667	0.521333	0.764333	0
0.501	0.505	0.526667	0.769667	0
0.501333	0.503667	0.518667	0.757667	0
0.501667	0.504667	0.518333	0.756667	0
0.501333	0.506333	0.521333	0.764667	0
0.501	0.504	0.517333	0.752333	0
0.501333	0.503667	0.517333	0.753667	0
0.501667	0.503667	0.522	0.761667	0
0.500667	0.505	0.513	0.736333	0
0.501667	0.504667	0.512333	0.737667	0
0.501	0.504667	0.514	0.74	0
0.501	0.505667	0.514667	0.745667	0
0.501333	0.505333	0.514667	0.746	0
0.502667	0.505667	0.513333	0.741	0
0.501667	0.505333	0.523333	0.770667	0
0.501333	0.505	0.523333	0.769667	0
0.501333	0.507	0.525333	0.772	0
0.501333	0.505667	0.526667	0.771	0
0.501333	0.503	0.520667	0.758667	0
0.501	0.504667	0.515	0.740667	0
0.501333	0.507333	0.522	0.767333	0
0.501333	0.506333	0.522667	0.767	0
