OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
0.501	0.505333	0.521667	0.743	0
0.501333	0.502667	0.511667	0.693	0
0.500667	0.503667	0.514	0.735	0
0.502	0.504667	0.512333	0.734667	0
0.502333	0.506333	0.525333	0.753333	0
0.501	0.503	0.516	0.722667	0
0.500667	0.505	0.515333	0.736333	0
0.502333	0.504333	0.523667	0.75	0
0.501667	0.506	0.520667	0.745333	0
0.502333	0.507667	0.519333	0.747	0
0.501667	0.503333	0.510667	0.695333	0
0.501	0.503667	0.512667	0.732	0
0.502	0.504	0.513	0.733333	0
0.501	0.505	0.513	0.735	0
0.500667	0.502667	0.518	0.723667	0
0.501	0.506	0.522	0.743333	0
0.501	0.504667	0.523	0.744667	0
0.500667	0.505667	0.523	0.743667	0
0.501667	0.504	0.511333	0.697333	0
0.502	0.505333	0.523	0.75	0
0.501667	0.505333	0.523667	0.751	0
0.502	0.504667	0.523333	0.75	0
0.501	0.508667	0.522667	0.748333	0
0.501333	0.507	0.521333	0.748	0
0.501333	0.508	0.525667	0.753333	0
0.501333	0.507667	0.525333	0.752667	0
0.500667	0.504	0.516333	0.735667	0
0.501	0.507	0.518667	0.744333	0
0.501333	0.504667	0.518667	0.742333	0
0.501667	0.504333	0.522333	0.744667	0
0.501	0.505333	0.524333	0.749	0
0.500667	0.507333	0.52	0.744333	0
0.501333	0.502667	0.515	0.737667	0
0.501333	0.503333	0.514333	0.738	0
0.502	0.504	0.523333	0.747	0
0.502	0.504	0.517	0.740667	0
0.501333	0.504	0.511333	0.696	0
0.501333	0.503667	0.511667	0.695667	0
0.501667	0.505	0.514667	0.738333	0
0.501667	0.504	0.515	0.739	0
0.502	0.504	0.508333	0.691333	0
0.501	0.504	0.508667	0.690667	0
0.502	0.505333	0.512	0.733333	0
0.501667	0.504333	0.513333	0.734333	0
0.502333	0.504333	0.512667	0.734667	0
0.502333	0.506333	0.524333	0.753	0
0.501667	0.506667	0.526	0.753333	0
0.501333	0.505	0.524667	0.752	0
0.501333	0.504667	0.523	0.748333	0
0.501333	0.507	0.519	0.745333	0
0.503333	0.505	0.511	0.696333	0
0.500667	0.506	0.525	0.749667	0
0.500667	0.506	0.524667	0.749	0
0.502	0.504333	0.523333	0.748667	0
0.501333	0.506667	0.521	0.745333	0
0.501333	0.506333	0.520667	0.744667	0
0.502	0.507333	0.519	0.745667	0
0.502667	0.508	0.519	0.746667	0
0.501667	0.504667	0.512333	0.733667	0
0.502667	0.506	0.526333	0.753333	0
0.501	0.503333	0.512333	0.696	0
0.501333	0.504	0.526	0.746667	0
0.501667	0.504333	0.513	0.733667	0
0.500667	0.502667	0.517667	0.723333	1
0.501333	0.504333	0.523	0.744333	0
0.500667	0.505	0.522667	0.743333	0
0.501667	0.505667	0.522667	0.746667	0
0.501667	0.504333	0.512	0.698	0
0.501667	0.505667	0.523	0.749	0
0.501333	0.504333	0.524333	0.747333	0
0.501333	0.504667	0.524	0.748667	0
0.501667	0.505333	0.523333	0.750333	0
0.502333	0.504667	0.513	0.736333	0
0.502667	0.505333	0.513	0.736667	0
0.501333	0.506667	0.521667	0.746667	0
0.501333	0.506667	0.522333	0.747333	0
0.501667	0.508	0.521333	0.748667	0
0.501	0.507667	0.522667	0.747333	0
0.501	0.507333	0.523333	0.747333	0
0.501333	0.507667	0.521667	0.749	0
0.502	0.504333	0.512667	0.733	0
0.501667	0.503667	0.513667	0.733	0
0.502333	0.504	0.512667	0.733667	0
0.501	0.506667	0.518333	0.743333	0
0.501667	0.507	0.518667	0.745333	0
0.502	0.503667	0.51	0.694333	0
0.501	0.505	0.525	0.748	0
0.502	0.505333	0.522333	0.749	0
0.501	0.507	0.521667	0.746333	0
0.500333	0.507	0.520667	0.745	0
0.500667	0.507	0.519667	0.743667	0
0.500667	0.505333	0.521333	0.742667	0
0.501	0.503333	0.515	0.738667	0
0.502	0.504	0.523	0.746333	0
0.500667	0.504333	0.517667	0.742	0
0.501333	0.504333	0.516	0.740333	0
0.501667	0.505	0.516333	0.741667	0
0.502	0.503667	0.518667	0.740333	0
0.501	0.504	0.523	0.741333	0
0.500667	0.505333	0.509667	0.691333	0
