OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.505667	0.932	0
0.500333	0.503667	0.933667	0
0.5	0.503667	0.923	0
0.500333	0.502667	0.929	0
0.500667	0.503	0.932333	0
0.501	0.503667	0.935333	0
0.501	0.502333	0.929333	0
0.501333	0.503667	0.936	1
0.501	0.503333	0.934667	0
0.501333	0.503333	0.935667	0
0.500667	0.504333	0.935333	0
0.500333	0.503333	0.932333	0
0.502	0.506333	0.937667	0
0.500667	0.504	0.934667	0
0.501	0.505667	0.936333	0
0.500667	0.505667	0.935667	0
0.501333	0.504333	0.936667	0
0.502	0.504667	0.937	0
0.500667	0.506	0.936333	0
0.500333	0.505667	0.935333	0
0.501333	0.505333	0.937	0
0.501667	0.506	0.937333	0
