OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.567333	0.896667	0
0.5	0.560667	0.888667	0
0.500333	0.563333	0.894333	0
0.5	0.563333	0.892	0
0.500333	0.549667	0.885333	0
0.500667	0.564	0.894667	0
0.501333	0.565667	0.896333	0
0.501667	0.569333	0.9	0
0.5	0.562667	0.890667	0
0.500333	0.548667	0.883667	0
0.501	0.547667	0.883333	0
0.500667	0.550333	0.886667	0
0.5	0.566333	0.895	0
0.500667	0.503667	0.882333	0
0.500667	0.562	0.892	0
0.500667	0.549333	0.885667	0
0.500667	0.552	0.888	0
0.500667	0.560667	0.890333	0
0.501	0.567	0.897	0
0.500667	0.563	0.893667	0
0.500333	0.501667	0.878667	0
0.501333	0.548667	0.884333	0
0.500333	0.567333	0.897	0
0.500333	0.563	0.891667	0
0.502	0.554333	0.890333	0
0.501	0.566667	0.896667	0
0.501	0.569	0.899667	0
0.500667	0.57	0.9	0
0.501333	0.502333	0.881667	0
0.501	0.562667	0.893333	0
0.501667	0.552333	0.888667	0
0.5	0.550333	0.885667	0
0.501667	0.547333	0.883333	0
0.501333	0.561667	0.892	0
0.500667	0.547	0.882667	0
0.500333	0.565667	0.894667	0
0.500333	0.502	0.880333	0
0.501	0.551	0.887667	0
0.501	0.554333	0.888667	0
0.501	0.561	0.891	0
0.501	0.556	0.890667	0
0.500667	0.555333	0.889	0
0.500333	0.567	0.896333	0
0.500333	0.549	0.884	0
0.500667	0.502667	0.881333	0
0.500667	0.566667	0.896333	0
0.502	0.553	0.889667	0
0.501333	0.555333	0.890667	0
0.501333	0.554	0.888667	0
0.500333	0.562	0.890333	0
0.500333	0.562667	0.891	0
0.500667	0.503333	0.882	0
0.500667	0.55	0.886333	0
0.501	0.503667	0.883	1
0.500333	0.503333	0.881667	0
0.501	0.568333	0.898667	0
0.501333	0.554333	0.889333	0
0.500667	0.567667	0.897667	0
0.501333	0.562333	0.892667	0
0.501667	0.552	0.888333	0
0.500333	0.561333	0.89	0
0.500667	0.561333	0.891667	0
0.500333	0.566	0.895	0
0.500333	0.556333	0.888333	0
0.501333	0.501667	0.88	0
0.502333	0.566333	0.897667	0
0.501667	0.566333	0.897333	0
0.501333	0.565333	0.895333	0
0.500667	0.551667	0.887333	0
0.501667	0.555	0.890667	0
0.501333	0.554667	0.890333	0
0.5	0.568	0.898	0
0.500667	0.569	0.899	0
0.500667	0.569667	0.899333	0
0.501333	0.552333	0.888333	0
0.500667	0.555	0.888333	0
0.501	0.548667	0.884	0
0.502667	0.555333	0.891	0
0.501667	0.555667	0.891333	0
0.500333	0.562333	0.890667	0
0.501	0.568	0.898333	0
0.501333	0.502	0.881333	0
