OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	FiveWayAcc	Best
0.501333	0.505333	0.515	0.532333	0.656667	0
0.501333	0.505333	0.514333	0.532	0.655333	0
0.503	0.506	0.514333	0.531333	0.661	0
0.502667	0.506	0.513	0.535333	0.656	0
0.502333	0.505667	0.515	0.531667	0.660333	0
0.502333	0.506	0.517333	0.532333	0.662	0
0.501667	0.506	0.515333	0.533	0.662	0
0.502333	0.506333	0.516333	0.533	0.663333	0
0.502333	0.507667	0.515333	0.533667	0.678333	0
0.501667	0.507	0.516667	0.534667	0.680333	1
0.501333	0.507	0.515667	0.534333	0.679	0
0.501667	0.506667	0.517333	0.533333	0.671	0
0.501667	0.506667	0.517	0.533667	0.675	0
0.501667	0.506667	0.517667	0.533333	0.674	0
0.501333	0.507	0.518667	0.537667	0.680333	0
0.501667	0.506667	0.519	0.537	0.680333	0
0.502667	0.508667	0.520667	0.538667	0.684667	0
0.501667	0.507333	0.515667	0.533	0.675	0
0.501	0.507333	0.517333	0.534	0.674333	0
0.502333	0.505	0.514667	0.533667	0.659	0
0.502667	0.506	0.516	0.537333	0.672333	0
0.501	0.505667	0.514667	0.536	0.659667	0
0.502	0.506667	0.516	0.535667	0.679333	0
0.501667	0.507	0.516333	0.533	0.676667	0
0.501333	0.507	0.516333	0.533	0.676	0
0.502	0.506333	0.518	0.536667	0.680667	0
0.501667	0.506667	0.518667	0.537667	0.681333	0
0.501667	0.507667	0.515667	0.532333	0.674667	0
0.502	0.506333	0.515	0.530667	0.656	0
0.502333	0.506	0.515	0.530333	0.652333	0
0.502667	0.505667	0.513667	0.531333	0.652333	0
0.503333	0.506	0.513667	0.536333	0.667667	0
0.503333	0.506667	0.514	0.535667	0.666333	0
0.503333	0.507333	0.514333	0.535333	0.666333	0
0.503667	0.507333	0.514	0.535	0.665667	0
0.503	0.507333	0.514667	0.536	0.665667	0
0.503	0.506	0.514	0.533667	0.662	0
0.502	0.506	0.514	0.533333	0.655333	0
0.502333	0.505667	0.514	0.532667	0.657333	0
0.502	0.505	0.514667	0.535333	0.664	0
0.502	0.505333	0.516333	0.536333	0.665	0
0.502	0.506333	0.518	0.536	0.677	0
0.502	0.506333	0.518333	0.535	0.674667	0
0.501333	0.508333	0.518333	0.538	0.681667	0
0.503	0.506667	0.521333	0.536667	0.681	0
0.502333	0.506333	0.515	0.531	0.656333	0
0.503333	0.506	0.514667	0.531	0.654667	0
0.504	0.506667	0.514	0.529667	0.653333	0
0.503333	0.507667	0.515333	0.532667	0.663333	0
0.502667	0.506667	0.514333	0.532333	0.662333	0
0.502667	0.506	0.513667	0.534	0.665333	0
0.503667	0.506333	0.513333	0.534667	0.662333	0
0.501	0.506	0.514667	0.533	0.654667	0
0.501667	0.505	0.514667	0.531667	0.654	0
0.502	0.505333	0.514667	0.533	0.656	0
0.503333	0.506333	0.514	0.532333	0.660333	0
0.503667	0.506667	0.513	0.531333	0.659667	0
0.502	0.506667	0.513	0.534	0.655333	0
0.502667	0.506	0.513333	0.532667	0.654	0
0.502333	0.506667	0.513333	0.532667	0.656333	0
0.501667	0.506667	0.514	0.534333	0.653	0
0.503333	0.506	0.513333	0.535	0.657333	0
0.502333	0.505667	0.512667	0.536667	0.654333	0
0.502	0.506	0.513667	0.537333	0.654333	0
0.502	0.505333	0.512333	0.536333	0.652667	0
0.502	0.505667	0.512333	0.534	0.653667	0
0.502667	0.505667	0.512333	0.535	0.654667	0
0.502667	0.506	0.513333	0.535667	0.656667	0
0.503	0.507	0.513	0.534	0.657667	0
0.502667	0.505	0.515	0.532667	0.658667	0
0.501	0.505333	0.515333	0.532333	0.658333	0
0.501333	0.505	0.515333	0.532	0.659667	0
0.501667	0.507	0.515333	0.530667	0.658333	0
0.502	0.505667	0.514333	0.531667	0.659667	0
0.501333	0.506	0.514333	0.531333	0.660667	0
0.501667	0.505667	0.515667	0.531333	0.66	0
0.501667	0.506667	0.514667	0.532333	0.661667	0
0.501667	0.505667	0.515333	0.533	0.660333	0
0.502667	0.506333	0.515667	0.537	0.669333	0
0.502333	0.507	0.515	0.536667	0.667	0
0.502667	0.506	0.516667	0.537	0.668333	0
0.503667	0.506333	0.515667	0.538	0.671667	0
0.500667	0.506667	0.516	0.537	0.663667	0
0.501667	0.505333	0.515	0.533667	0.660667	0
0.501	0.505667	0.515	0.533333	0.663667	0
0.502333	0.506667	0.515667	0.533	0.662333	0
0.502667	0.506333	0.516667	0.535333	0.677667	0
0.503	0.506333	0.516333	0.535	0.677	0
0.502	0.507333	0.515333	0.534667	0.676667	0
0.502667	0.508333	0.517	0.533333	0.68	0
0.501667	0.507	0.517	0.534667	0.680667	0
0.501667	0.506333	0.517667	0.533	0.668333	0
0.501667	0.507	0.517333	0.532667	0.674333	0
0.501667	0.506333	0.517333	0.534	0.674333	0
0.502	0.506333	0.517	0.533667	0.673667	0
0.501333	0.506667	0.518667	0.538333	0.679333	0
0.501333	0.507667	0.519	0.536667	0.680333	0
0.502	0.507667	0.519	0.537667	0.684	0
0.501667	0.507667	0.519	0.537667	0.683667	0
0.502	0.507667	0.518333	0.537667	0.683333	0
