OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.531333	0.862333	0
0.5	0.508667	0.859	0
0.500667	0.502333	0.854333	0
0.5	0.532333	0.867333	0
0.500667	0.508667	0.861667	0
0.500667	0.517	0.866667	0
0.500333	0.501	0.847667	0
0.500667	0.502667	0.855333	0
0.500333	0.531667	0.868	0
0.500333	0.51	0.862333	0
0.5	0.503	0.854333	0
0.5	0.533333	0.868	0
0.500667	0.516667	0.866333	0
0.500667	0.511333	0.865333	0
0.500333	0.515333	0.865	0
0.500333	0.501667	0.851	0
0.501667	0.538333	0.877667	0
0.500333	0.503	0.854667	0
0.501667	0.510667	0.865667	0
0.501333	0.538333	0.877333	0
0.501	0.507	0.861333	0
0.500333	0.533	0.87	0
0.501333	0.511	0.866	0
0.5	0.502667	0.853667	0
0.501333	0.504667	0.86	0
0.501667	0.509667	0.864667	0
0.501	0.509333	0.863333	0
0.500667	0.538333	0.875333	0
0.501	0.533	0.872	0
0.501333	0.539	0.878333	0
0.500333	0.503667	0.857333	0
0.501	0.503333	0.857667	0
0.502333	0.519333	0.870333	0
0.502	0.537	0.877	0
0.500667	0.510667	0.864667	0
0.501667	0.507	0.862667	0
0.501667	0.518333	0.869667	0
0.501	0.502667	0.856333	0
0.500333	0.502333	0.852667	0
0.501333	0.533667	0.873	0
0.501333	0.536333	0.876	0
0.500667	0.504	0.858	0
0.501667	0.506333	0.861667	0
0.501333	0.518	0.869333	0
0.502	0.507	0.863333	0
0.501	0.503	0.857333	0
0.500667	0.521	0.869	0
0.503	0.506667	0.863333	0
0.501	0.533333	0.872333	0
0.501667	0.51	0.865	0
0.500667	0.51	0.863333	0
0.501	0.505	0.86	0
0.501	0.538667	0.877667	0
0.501333	0.52	0.870333	0
0.501	0.512333	0.867	0
0.500333	0.534	0.872	0
0.500667	0.539	0.875667	0
0.500667	0.509667	0.863	0
0.500333	0.538	0.875	0
0.501667	0.506667	0.862	0
0.502	0.518333	0.87	0
0.500667	0.533667	0.872333	0
0.501667	0.517333	0.869333	0
0.502	0.536	0.875667	0
0.500667	0.505333	0.859667	0
0.500667	0.508	0.861	0
0.500667	0.533	0.870333	0
0.500333	0.504	0.857667	0
0.502	0.505333	0.860667	0
0.502	0.505667	0.862	0
0.500333	0.515667	0.865667	0
0.502	0.518	0.869667	0
0.501667	0.502333	0.854667	0
0.501333	0.503667	0.858	0
0.501667	0.503667	0.858333	0
0.501333	0.537667	0.876333	0
0.501667	0.519667	0.870333	0
0.500333	0.501333	0.849333	0
0.501	0.517	0.869	0
0.500667	0.536667	0.874667	0
0.502	0.504333	0.860333	0
0.503667	0.507333	0.864	0
0.501667	0.536667	0.876667	0
0.500667	0.520667	0.868333	0
0.500667	0.534333	0.873333	0
0.501333	0.510667	0.865	0
0.500333	0.509333	0.862	0
0.500667	0.504667	0.859333	0
0.500667	0.532667	0.87	0
0.500667	0.513	0.866	0
0.502	0.512	0.867333	1
0.501667	0.516667	0.868	0
0.502	0.502	0.853667	0
0.502333	0.506	0.862667	0
0.500667	0.502	0.851667	0
0.502	0.506667	0.863	0
0.500667	0.507333	0.860667	0
0.501333	0.519667	0.869667	0
0.501333	0.538	0.877	0
0.501333	0.507	0.861667	0
0.502333	0.519667	0.870667	0
0.502333	0.517667	0.869667	0
0.500667	0.518	0.868	0
0.501667	0.535667	0.875	0
0.501	0.504	0.859	0
0.501	0.509667	0.864	0
0.501667	0.52	0.870667	0
0.501	0.537333	0.875333	0
0.501667	0.505	0.860333	0
0.502333	0.537	0.877333	0
0.503	0.507	0.863667	0
0.500333	0.511	0.864667	0
0.501	0.532667	0.870333	0
0.500667	0.503	0.856667	0
0.500333	0.503333	0.856667	0
0.502333	0.518	0.87	0
0.501333	0.505667	0.860333	0
0.501	0.511667	0.866667	0
0.502667	0.509667	0.865	0
0.502	0.535667	0.875333	0
0.501333	0.510333	0.864667	0
0.502333	0.51	0.865667	0
0.502333	0.513333	0.868	0
0.501333	0.506	0.861	0
0.501333	0.502	0.853333	0
0.500667	0.501	0.849	0
0.501667	0.504333	0.859667	0
0.502333	0.504333	0.860667	0
0.501	0.534	0.872667	0
0.500333	0.517333	0.867	0
0.501333	0.516667	0.867333	0
0.501667	0.501667	0.852667	0
0.503	0.514667	0.868667	0
0.502	0.506333	0.862333	0
