OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.503333	0.83	0
0.5	0.515667	0.851333	0
0.5	0.516	0.854333	0
0.500667	0.501333	0.819667	0
0.5	0.505333	0.834667	0
0.5	0.510667	0.848667	0
0.501	0.520333	0.858333	0
0.5	0.517333	0.854667	0
0.500667	0.510333	0.849333	0
0.500333	0.501	0.817333	0
0.502	0.512667	0.852333	0
0.501333	0.520333	0.859333	0
0.505	0.567	0.863	0
0.500333	0.520333	0.857667	0
0.502333	0.518	0.858667	0
0.500333	0.513667	0.851	0
0.502	0.568	0.862	0
0.500333	0.516	0.855333	0
0.500333	0.504333	0.839	0
0.501333	0.509	0.848667	0
0.501	0.504667	0.842333	0
0.501667	0.569333	0.861333	0
0.500667	0.505333	0.843	0
0.500333	0.507	0.844	0
0.501333	0.568	0.86	0
0.502	0.514	0.855667	0
0.503	0.507333	0.846667	0
0.500333	0.503667	0.838333	0
0.501333	0.569	0.860667	0
0.500333	0.512667	0.849667	0
0.500333	0.51	0.848667	0
0.502333	0.519	0.859333	0
0.502667	0.568	0.862667	0
0.502333	0.568667	0.863	0
0.502	0.508333	0.849	0
0.501667	0.506	0.844667	0
0.501	0.512667	0.852	0
0.501667	0.505	0.842667	0
0.501	0.508667	0.848333	0
0.500667	0.521	0.858667	0
0.501333	0.516333	0.857	0
0.500333	0.52	0.856667	0
0.502333	0.566333	0.860333	0
0.502667	0.519667	0.859667	0
0.500667	0.520333	0.858	0
0.5	0.520667	0.857	0
0.500667	0.504667	0.841667	0
0.501333	0.510333	0.850333	0
0.501	0.511	0.850667	0
0.500667	0.511667	0.849667	0
0.501	0.502667	0.836667	0
0.500667	0.502	0.835667	0
0.501333	0.568333	0.860333	0
0.501667	0.515667	0.857	0
0.504	0.567333	0.863	0
0.502333	0.518667	0.859	0
0.500667	0.506667	0.844667	0
0.502667	0.567	0.862333	0
0.502	0.507333	0.846333	0
0.500333	0.506	0.842333	0
0.501	0.52	0.857667	0
0.500333	0.504	0.838667	0
0.502	0.508	0.848667	0
0.501667	0.568	0.861	0
0.503	0.566667	0.862	0
0.501	0.503	0.838	0
0.501667	0.521	0.86	0
0.500667	0.504333	0.841333	0
0.501	0.501667	0.834333	0
0.500667	0.508	0.847333	0
0.500333	0.520667	0.858	0
0.5	0.503667	0.834333	0
0.501667	0.513	0.855333	1
0.501	0.516667	0.857333	0
0.501667	0.519333	0.858667	0
0.503	0.565333	0.861	0
0.504333	0.567	0.862667	0
0.504667	0.568667	0.864	0
0.500333	0.516667	0.856333	0
0.500333	0.509	0.847667	0
0.500333	0.515667	0.854667	0
0.500333	0.505667	0.841667	0
0.503	0.519333	0.86	0
0.502	0.568333	0.862333	0
0.500333	0.514333	0.852667	0
0.501667	0.567667	0.860333	0
0.501667	0.515	0.856667	0
0.501	0.509667	0.849	0
0.503667	0.565	0.860667	0
0.501	0.568	0.859333	0
0.504667	0.566667	0.862333	0
0.501333	0.567333	0.859667	0
0.501	0.514667	0.856	0
0.500667	0.514667	0.854	0
0.501333	0.52	0.858667	0
0.500667	0.507667	0.846	0
0.501333	0.517333	0.858	0
0.501333	0.514333	0.855667	0
0.503	0.565	0.860333	0
0.500333	0.503333	0.837333	0
0.504333	0.568333	0.863667	0
0.500667	0.503667	0.838667	0
0.502333	0.566667	0.861333	0
0.501	0.567667	0.859	0
0.501333	0.515667	0.856333	0
0.501333	0.516	0.856667	0
0.505	0.566333	0.862	0
0.501667	0.508333	0.848667	0
0.502	0.520667	0.859667	0
0.500667	0.512333	0.851333	0
0.501	0.569	0.86	0
0.506	0.565667	0.861667	0
0.505	0.567333	0.863333	0
0.500333	0.508667	0.846333	0
0.501333	0.507667	0.846333	0
0.502333	0.508667	0.85	0
0.500333	0.514667	0.853	0
0.501333	0.513333	0.853	0
0.501	0.514	0.854333	0
0.504	0.564667	0.860333	0
0.500333	0.502667	0.836	0
0.504333	0.566333	0.861667	0
0.500333	0.501667	0.818333	0
0.500333	0.510333	0.849	0
0.501333	0.507	0.845667	0
0.502	0.52	0.859333	0
0.501333	0.506333	0.844333	0
0.502	0.567	0.861667	0
0.501333	0.509333	0.849667	0
0.501	0.504333	0.841667	0
0.503333	0.565667	0.861333	0
0.501333	0.511333	0.851333	0
0.500333	0.502333	0.835333	0
0.501	0.507333	0.845	0
0.502	0.507667	0.848	0
0.506	0.566	0.862	0
0.500667	0.504	0.840333	0
0.500333	0.508333	0.845667	0
0.501667	0.505333	0.844333	0
0.501667	0.51	0.850333	0
0.500333	0.502	0.834333	0
0.506333	0.566	0.862667	0
0.500667	0.517667	0.856667	0
0.503333	0.519	0.86	0
0.501333	0.513667	0.855	0
0.501	0.51	0.849667	0
0.500333	0.506333	0.843667	0
0.500667	0.514	0.853667	0
0.501	0.513333	0.852333	0
0.500333	0.507667	0.845333	0
0.500667	0.503333	0.837667	0
0.503667	0.567333	0.862667	0
0.501667	0.508	0.848	0
0.500667	0.512	0.85	0
0.500667	0.568667	0.859	0
0.505667	0.566	0.861667	0
