OneWayAcc	TwoWayAcc	FourWayAcc	Best
0.5	0.507333	0.898667	0
0.5	0.503	0.883667	0
0.501	0.504	0.895	0
0.501667	0.504	0.897333	0
0.500667	0.507	0.906	0
0.5	0.502333	0.883333	0
0.500333	0.503	0.891667	0
0.500667	0.504	0.894333	0
0.501333	0.502667	0.892	0
0.500333	0.507667	0.905667	0
0.501333	0.504	0.896667	0
0.500667	0.503333	0.893333	0
0.500667	0.504667	0.898667	0
0.500333	0.506667	0.903333	0
0.500667	0.505	0.901	0
0.500333	0.504	0.893	0
0.500333	0.505333	0.896	0
0.500667	0.506333	0.903667	0
0.500333	0.506	0.901667	0
0.500667	0.503	0.892333	0
0.500667	0.507667	0.906333	0
0.501	0.507667	0.908333	1
0.500333	0.505	0.895667	0
0.500667	0.504333	0.897667	0
0.501	0.505333	0.901333	0
0.501	0.504667	0.9	0
0.501	0.502333	0.89	0
0.500333	0.508333	0.907	0
0.501	0.506333	0.904333	0
0.501667	0.506667	0.906	0
0.500667	0.508	0.908	0
0.500667	0.502667	0.891667	0
0.500667	0.501667	0.884333	0
0.500333	0.507333	0.905333	0
0.501	0.502	0.888667	0
0.501667	0.506	0.904333	0
0.500667	0.508333	0.909	0
0.500333	0.508667	0.908333	0
0.501	0.507333	0.906667	0
0.501333	0.508333	0.909333	0
0.501	0.506667	0.905	0
