OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.5	0.505667	0.836333	0
0.5	0.524667	0.866667	0
0.5	0.503333	0.83	0
0.500333	0.52	0.865333	0
0.500333	0.525667	0.872	0
0.500667	0.505667	0.842667	0
0.501	0.502333	0.835667	0
0.500667	0.508333	0.846667	0
0.5	0.517333	0.859667	0
0.500333	0.506333	0.843	0
0.500333	0.513333	0.855667	0
0.500667	0.514333	0.856333	0
0.500667	0.505	0.842	0
0.500333	0.525	0.871	0
0.500333	0.507333	0.845	0
0.500333	0.505	0.839667	0
0.500333	0.507667	0.845333	0
0.501	0.517667	0.865	0
0.502333	0.523333	0.869667	0
0.500333	0.525333	0.871667	0
0.502	0.527333	0.876667	0
0.500667	0.521333	0.868667	0
0.501667	0.507333	0.847333	0
0.500667	0.504333	0.839	0
0.503667	0.523	0.869667	0
0.500333	0.51	0.850667	0
0.502333	0.525	0.872667	0
0.500333	0.516333	0.861333	0
0.502	0.519	0.866	0
0.501	0.527667	0.875667	0
0.503	0.523333	0.87	0
0.500667	0.504	0.838333	0
0.500667	0.502	0.835333	0
0.500667	0.501333	0.833	0
0.500333	0.512333	0.855	0
0.501	0.517333	0.864667	0
0.501333	0.527333	0.876333	0
0.500333	0.504667	0.838667	0
0.501333	0.505667	0.843667	0
0.500333	0.505667	0.840333	0
0.500333	0.511	0.854333	0
0.501	0.518	0.865667	1
0.502	0.513667	0.858333	0
0.500667	0.531667	0.878	0
0.500667	0.531	0.876333	0
0.501333	0.507667	0.847667	0
0.500667	0.52	0.867333	0
0.500667	0.503667	0.837667	0
0.500667	0.515333	0.858667	0
0.501667	0.515667	0.861	0
0.501667	0.526333	0.875333	0
0.501667	0.512667	0.856667	0
0.501	0.528333	0.877	0
0.501	0.532333	0.878333	0
0.501	0.510667	0.853	0
0.501	0.513667	0.856	0
0.500667	0.507	0.844667	0
0.501	0.507	0.845333	0
0.500333	0.521	0.868333	0
0.500667	0.501667	0.833667	0
0.500333	0.501667	0.832	0
0.500333	0.502333	0.834333	0
0.500333	0.512667	0.855333	0
0.500333	0.518	0.864667	0
0.501333	0.502667	0.837333	0
0.500667	0.510333	0.852333	0
0.500667	0.528	0.876	0
0.500333	0.504	0.837333	0
0.500667	0.515	0.858	0
0.500667	0.512	0.855	0
0.500333	0.515333	0.857667	0
0.501333	0.513667	0.858	0
0.501667	0.527	0.876333	0
0.501333	0.526667	0.874667	0
0.501333	0.506667	0.846	0
0.500667	0.510667	0.852667	0
0.501	0.506333	0.844333	0
0.500667	0.523333	0.869333	0
0.501	0.517	0.863667	0
0.502	0.505	0.843	0
0.501333	0.512667	0.856333	0
0.501333	0.526	0.874333	0
0.500667	0.526333	0.874	0
0.500333	0.509	0.849667	0
0.501	0.507333	0.846667	0
0.501333	0.524333	0.872	0
0.501	0.504333	0.841333	0
0.500333	0.524	0.868667	0
0.500333	0.524333	0.869667	0
0.501333	0.520333	0.868	0
0.501	0.516667	0.862667	0
0.500333	0.502667	0.835667	0
0.501667	0.513333	0.857667	0
0.502	0.513333	0.858	0
0.500667	0.526667	0.874333	0
0.501	0.519667	0.866667	0
0.500333	0.503667	0.836667	0
0.501	0.521667	0.869333	0
0.500333	0.532333	0.875667	0
0.504333	0.522333	0.869667	0
0.500333	0.517667	0.863667	0
0.501	0.503	0.836667	0
0.502333	0.506333	0.844667	0
0.501	0.515	0.858667	0
0.501	0.523667	0.869667	0
0.501	0.525667	0.873333	0
0.501333	0.502333	0.836	0
0.500333	0.508	0.845667	0
0.504	0.523	0.870333	0
0.500333	0.504333	0.838	0
0.500667	0.517333	0.864333	0
0.501333	0.504667	0.841667	0
0.500667	0.518667	0.865	0
0.501667	0.513	0.857333	0
0.501	0.508	0.847333	0
0.501333	0.514	0.858333	0
0.500333	0.527333	0.875333	0
0.501667	0.503333	0.837667	0
0.500667	0.51	0.852	0
0.501	0.509667	0.850667	0
0.500333	0.526333	0.872333	0
0.501	0.506	0.844	0
0.501333	0.512333	0.855667	0
0.500667	0.526	0.873667	0
0.502	0.507	0.846667	0
0.500667	0.508667	0.849	0
0.501333	0.524	0.871667	0
0.500667	0.516667	0.861667	0
0.501	0.516	0.861667	0
0.500333	0.532667	0.878667	0
0.501333	0.523667	0.870333	0
0.500667	0.514667	0.857	0
0.501	0.512667	0.855667	0
