OneWayAcc	TwoWayAcc	ThreeWayAcc	Best
0.500333	0.505667	0.927	0
0.5	0.506	0.926	0
0.500333	0.505	0.926	0
0.5	0.505667	0.925	0
0.500333	0.502	0.923333	0
0.5	0.502667	0.922	0
0.501	0.502667	0.925667	0
0.500667	0.505333	0.927	0
0.501333	0.503667	0.926667	0
0.501333	0.502667	0.926	1
0.500667	0.503	0.925333	0
0.500667	0.502	0.924667	0
0.500667	0.505	0.926667	0
0.500667	0.501333	0.923333	0
0.500333	0.505333	0.926667	0
0.500667	0.505667	0.927667	0
0.500333	0.506	0.927667	0
0.501	0.507	0.928667	0
0.501	0.504	0.926667	0
0.501	0.505333	0.927333	0
0.501333	0.505333	0.928	0
0.501333	0.505	0.927333	0
0.501333	0.503333	0.926333	0
0.500333	0.502333	0.924333	0
0.500667	0.501	0.922667	0
