OneWayAcc	TwoWayAcc	FiveWayAcc	Best
0.500333	0.503333	0.833333	0
0.500333	0.504667	0.854667	0
0.500333	0.504	0.839667	0
0.500667	0.501667	0.797667	0
0.501	0.503333	0.839	0
0.500667	0.505	0.859667	0
0.501667	0.504667	0.86	0
0.500333	0.507	0.869	0
0.500333	0.515	0.878667	0
0.500333	0.508667	0.873	0
0.500333	0.506333	0.866333	0
0.501	0.503667	0.855667	0
0.500333	0.510333	0.877333	0
0.500667	0.515333	0.883667	0
0.500667	0.51	0.878667	0
0.500333	0.509667	0.876667	0
0.501333	0.505667	0.872333	0
0.500333	0.508	0.871667	0
0.501	0.508	0.875333	0
0.502	0.513	0.882333	0
0.501667	0.504333	0.859667	0
0.501	0.502667	0.834	0
0.501	0.507667	0.875	0
0.502333	0.508	0.878	0
0.500667	0.507667	0.873	0
0.502	0.509	0.879667	0
0.500667	0.504333	0.856667	0
0.500333	0.502667	0.802	0
0.502333	0.507	0.875	0
0.500667	0.516333	0.884667	0
0.501333	0.502	0.807	0
0.502667	0.513	0.882667	0
0.501333	0.503	0.836	0
0.501333	0.509667	0.880667	0
0.501	0.506333	0.873333	0
0.501667	0.515667	0.886	0
0.502	0.507667	0.877333	0
0.501333	0.505	0.869667	0
0.501	0.508333	0.875667	0
0.502667	0.507667	0.877667	0
0.500333	0.505333	0.861	0
0.501333	0.515667	0.885667	0
0.501	0.506	0.872	0
0.501333	0.504333	0.859333	0
0.500667	0.505333	0.868667	0
0.502333	0.516	0.886667	0
0.501667	0.513	0.881667	0
0.502	0.508333	0.878333	0
0.500667	0.509667	0.877667	0
0.501	0.515	0.884667	0
0.501	0.502333	0.806667	0
0.501	0.505	0.869	0
0.500667	0.503	0.831333	0
0.501667	0.509	0.878667	0
0.502	0.514	0.884	0
0.502667	0.514	0.884667	0
0.500667	0.511333	0.880333	0
0.502333	0.516333	0.887	0
0.501667	0.508	0.876667	0
0.500667	0.504	0.855	0
0.501667	0.517333	0.887	0
0.501333	0.51	0.881333	1
0.501	0.509	0.876667	0
0.502	0.508	0.877667	0
0.501	0.504333	0.859	0
0.501	0.516667	0.885	0
0.501667	0.507333	0.875667	0
0.501	0.509333	0.880333	0
0.500667	0.508667	0.873667	0
0.500667	0.507333	0.872333	0
0.501	0.505333	0.871	0
0.501667	0.513333	0.882	0
0.501333	0.506	0.872667	0
0.502333	0.513333	0.882667	0
0.502	0.515	0.885667	0
0.501667	0.508667	0.878	0
0.501667	0.514333	0.884	0
0.501333	0.514667	0.885	0
0.502	0.517	0.887333	0
0.501333	0.507667	0.876333	0
0.501667	0.517	0.886667	0
0.501333	0.507	0.874	0
0.502	0.514667	0.885333	0
0.500667	0.508333	0.873333	0
0.502333	0.514333	0.885333	0
0.501333	0.514333	0.883333	0
0.500667	0.503667	0.842333	0
0.502667	0.512667	0.881667	0
0.502667	0.513667	0.883	0
0.502667	0.514667	0.887333	0
0.503	0.514333	0.886667	0
0.502333	0.514667	0.886333	0
